Repository,Repo Description,Keyword,Commit Link,Commit Description,Labels,Sentiment
https://github.com/marceloboeira/certifications.git,,cost,https://github.com/marceloboeira/certifications/commit/985612e94b1ba7d6a881c6b2fe074449f47dd45d,Remove database and cache to avoid costs,cost-saving-storage,
https://github.com/marceloboeira/certifications.git,,cost,https://github.com/marceloboeira/certifications/commit/48f4dbd21e8912511bf5b7441a2a9e207f025d8e,"Cost saving deletes

- Once the course is finished I might just re-enable it all and delete
  the state",cost-saving-unknown,
https://github.com/vtog/f5-aws-onboard.git,F5 declarative onboarding,pay,https://github.com/vtog/f5-aws-onboard/commit/e23ec1a3b903e0e85134dc25fb8f34c83775625a,cleaned up payg vs byol variables section,other-refactoring-vars,
https://github.com/davidcallen/parkrunpointsleague.git,ParkRun Points League website for calculating and displaying League tables,cost,https://github.com/davidcallen/parkrunpointsleague/commit/21627e4057b3446b511e4369ca366e297cfc87eb,Add support for backbone account to be used standalone (no need for costly TGW).,cost-awareness-instance,
https://github.com/jamesjones291986/selectquote_ec2_creation.git,,efficient,https://github.com/jamesjones291986/selectquote_ec2_creation/commit/2409b47aa6ad94e5a1086ab55816936cb2b074ea,Updating files to be more efficient,other-performance-unknown,
https://github.com/odiosdado/terraform-test.git,empty readme,pay,https://github.com/odiosdado/terraform-test/commit/2e6342948ec67116ab98d0f5c16c9a10f53c2109,Added new test payload:,other-addition-payload,
https://github.com/odiosdado/terraform-test.git,,pay,https://github.com/odiosdado/terraform-test/commit/cb29620b80123631283327b0c4c3683ea8d6d1fa,Added new test payload: new subnet,other-addition-payload,
https://github.com/ministryofjustice/delius-versions.git,This repository is for the versions of Delius and supporting infrastructure.,bill,https://github.com/ministryofjustice/delius-versions/commit/3119f4e1d46957c62559e5f5f90ace822a406055,"Added delius database ami version option into parameter store.
Developed with Ranbeer and Bill.
Intial values are same as current filter, to be set later by Ranbeer.",other-false_positive,
https://github.com/pagopa/gitops.git,A collection of common tools to automate our projects configurations.,pay,https://github.com/pagopa/gitops/commit/8c5259732d450bbea62822ae798f7d6ee62654d0,"[IOPAY-136] new project for io-pay (#22)

* [IOPAY-136] new project for io-pay

* Update azure-devops/projects/io-pay-projects/service_connections.tf

* Update azure-devops/projects/io-pay-projects/secrets.tf

* [IOPAY-136] Delete unnecessary service connection

* add azurerm_role_assignment Storage Blob Data Contributor

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/ed973da8e24dd249fc128ae6393bf771eb808689,"[#IP-49] Configure pipelines for `io-functions-app` (#24)

* configure pipelines for fn-app

* [IOPAY-136] new project for io-pay (#22)

* [IOPAY-136] new project for io-pay

* Update azure-devops/projects/io-pay-projects/service_connections.tf

* Update azure-devops/projects/io-pay-projects/secrets.tf

* [IOPAY-136] Delete unnecessary service connection

* add azurerm_role_assignment Storage Blob Data Contributor

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* Refactor io-backend (#23)

Co-authored-by: pasqualedevita <>

* configure pipelines for fn-app

Co-authored-by: Simone infante <52280205+infantesimone@users.noreply.github.com>
Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/428e3c30983c6f8d9cb0da73234b40b4cc02dd95,"[#IO-49] Configure pipelines for `io-functions-services` (#26)

* configure pipelines for io-functions-services

* [IOPAY-136] new project for io-pay (#22)

* [IOPAY-136] new project for io-pay

* Update azure-devops/projects/io-pay-projects/service_connections.tf

* Update azure-devops/projects/io-pay-projects/secrets.tf

* [IOPAY-136] Delete unnecessary service connection

* add azurerm_role_assignment Storage Blob Data Contributor

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* Refactor io-backend (#23)

Co-authored-by: pasqualedevita <>

* [#IP-49] Configure pipelines for `io-functions-app` (#24)

* configure pipelines for fn-app

* [IOPAY-136] new project for io-pay (#22)

* [IOPAY-136] new project for io-pay

* Update azure-devops/projects/io-pay-projects/service_connections.tf

* Update azure-devops/projects/io-pay-projects/secrets.tf

* [IOPAY-136] Delete unnecessary service connection

* add azurerm_role_assignment Storage Blob Data Contributor

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* Refactor io-backend (#23)

Co-authored-by: pasqualedevita <>

* configure pipelines for fn-app

Co-authored-by: Simone infante <52280205+infantesimone@users.noreply.github.com>
Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* configure pipelines for (#25)

* configure pipelines for io-functions-services

Co-authored-by: Simone infante <52280205+infantesimone@users.noreply.github.com>
Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>",other-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/2ac0623a057681e706914f8a4888eaf7975f4a1b,"[#IP-49] Configure pipelines for `io-functions-public` (#27)

* configure pipelines for io-functions-public

* [IOPAY-136] new project for io-pay (#22)

* [IOPAY-136] new project for io-pay

* Update azure-devops/projects/io-pay-projects/service_connections.tf

* Update azure-devops/projects/io-pay-projects/secrets.tf

* [IOPAY-136] Delete unnecessary service connection

* add azurerm_role_assignment Storage Blob Data Contributor

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* Refactor io-backend (#23)

Co-authored-by: pasqualedevita <>

* [#IP-49] Configure pipelines for `io-functions-app` (#24)

* configure pipelines for fn-app

* [IOPAY-136] new project for io-pay (#22)

* [IOPAY-136] new project for io-pay

* Update azure-devops/projects/io-pay-projects/service_connections.tf

* Update azure-devops/projects/io-pay-projects/secrets.tf

* [IOPAY-136] Delete unnecessary service connection

* add azurerm_role_assignment Storage Blob Data Contributor

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* Refactor io-backend (#23)

Co-authored-by: pasqualedevita <>

* configure pipelines for fn-app

Co-authored-by: Simone infante <52280205+infantesimone@users.noreply.github.com>
Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* configure pipelines for (#25)

* [#IO-49] Configure pipelines for `io-functions-services` (#26)

* configure pipelines for io-functions-services

* [IOPAY-136] new project for io-pay (#22)

* [IOPAY-136] new project for io-pay

* Update azure-devops/projects/io-pay-projects/service_connections.tf

* Update azure-devops/projects/io-pay-projects/secrets.tf

* [IOPAY-136] Delete unnecessary service connection

* add azurerm_role_assignment Storage Blob Data Contributor

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* Refactor io-backend (#23)

Co-authored-by: pasqualedevita <>

* [#IP-49] Configure pipelines for `io-functions-app` (#24)

* configure pipelines for fn-app

* [IOPAY-136] new project for io-pay (#22)

* [IOPAY-136] new project for io-pay

* Update azure-devops/projects/io-pay-projects/service_connections.tf

* Update azure-devops/projects/io-pay-projects/secrets.tf

* [IOPAY-136] Delete unnecessary service connection

* add azurerm_role_assignment Storage Blob Data Contributor

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* Refactor io-backend (#23)

Co-authored-by: pasqualedevita <>

* configure pipelines for fn-app

Co-authored-by: Simone infante <52280205+infantesimone@users.noreply.github.com>
Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* configure pipelines for (#25)

* configure pipelines for io-functions-services

Co-authored-by: Simone infante <52280205+infantesimone@users.noreply.github.com>
Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>

* configure pipelines for io-functions-public

Co-authored-by: Simone infante <52280205+infantesimone@users.noreply.github.com>
Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>
Co-authored-by: pasqualedevita <>",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/b8c57d20558b2a82f0bdedbfbb16211b299583e7,"placeholder, too long...",other-addition-unknown,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/81039dcbaa0e2ee397bb0d06bdc9e7ee61ec15d1,"placeholder, too long...",other-addition-unknown,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/a07d0f5ae5219ebda9696978e49a6621ffe30a02,"placeholder, too long...",other-addition-unknown,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/33963c84f33f352e16a951d2bc22762b1e711f70,[IOPAY-175] update PaymentManager endpoint for prod (#42),fork-addition-vars,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/990184f3ea2bb96096d72ed38fab1819ff2439de,"[#CEN-148] Create cstar azure devops project (#55)

* [#CEN-148] Create cstar azure devops project

* add DEV service connection

* add first pipeline

* add deploy pipeline

* add rtd-ms-arch

* add meda-bom, bpd-commons, bpd-ms-starter-parent

* update template

* fix sonarcloud_service_conn

* fix sonarcloud_service_conn template

* add fork

* add variables

* update kubeconfig

* fix cluster_context

* add bpd-ms-payment-instrument

Co-authored-by: pasqualedevita <>",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/619c525e7cde680000783a6c75a285343dd8108d,"[IOPAY-262] api-test pipeline for pagopa-payments-tests (#110)

* [IOPAY-262] api-test pipeline for pagopa-payments-tests

* [PM-169] rename pipeline name

* add missing bracket

* pagopa-payments-tests private repo

Co-authored-by: pasqualedevita <>",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/8ebea3a8f7cebf1d0af45bdc967e699508727e1e,[CEN-675] Add pipelines for FA Payment Instrument microservice (#121),fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/b2a9cbf571ea449d25ab8bd52e815c0e8cfc7a0e,"[IOPAY-301] add pipeline to checkout.pagopa.it certs (#151)

* [IOPAY-301] add pipeline to checkout certs

* support apex domain

Co-authored-by: pasqualedevita <>",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/d417b9ae04c9cbd7c3b96f428aaf0514db133be8,"[IOPAY-295] new pipeline for checkout (#149)

* [IOPAY-295] new pipeline for checkout

* Update azure-devops/projects/pagopa-projects/pagopa-checkout-io-pay-portal.tf

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>

* Update azure-devops/projects/pagopa-projects/pagopa-checkout-io-pay-portal.tf

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>

* Update azure-devops/projects/pagopa-projects/pagopa-checkout-io-pay.tf

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>

* Refactoring to io-pay-portal-fe

* add prefix pipelines

* fix prefix pipeline

* [IOPAY-294] add pipeline for io-functions-pay-portal

Co-authored-by: Pasquale De Vita <59291437+pasqualedevita@users.noreply.github.com>",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/f5dda1021fff9d78f3c380f16d5b78dfaa557b78,[IOPAY-206] switch test enviroment (#133),fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/994804504da57306679790ec6246d53696cc71a0,disable io-functions-pay-portal (#157),fork-removal-module,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/3dd1169c7c82376eb9175c533e6e0a66bb0dc888,"[IOPAY-313] Enable pipeline for checkout function (#172)

* enable pipeline for checkout function

* update repo",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/c039be564575beadfdcbf31b7546d935a1993841,"[IOPAY-314] add IDs for recaptcha (#180)

* add IDs for recaptcha

* get captcha key from kv",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/401832e2e7f074340a1a8f1a1969c659a4317209,"[IOPAY-314] Add new host for checkout api (#183)

* Add new host for checkout api

* delete unused vars",fork-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/391fba67fe8b4963e8e91e801c09679adf81049f,[IOPAY-404] add pagopa-proxy pipeline in pagopa subscription (#218),other-false_positive,
https://github.com/pagopa/gitops.git,,pay,https://github.com/pagopa/gitops/commit/5be458f2a30ef2f04d82b127a52ad1a8cd5d9896,[IOPAY-403] add dev subscription for pagopa-proxy (#221),other-false_positive,
